충전소명,충전소위치상세,설치시도명,휴점일,이용가능시작시각,이용가능종료시각,완속충전가능여부,급속충전가능여부,급속충전타입구분,완속충전기대수,급속충전기대수,주차료부과여부,소재지도로명주소,소재지지번주소,관리업체명,관리업체전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명,
탐라교육원,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 오라2동 산 100,제주특별자치도 제주시 오라2동 산 100,한국전력,1899-2100,33.3616666,126.5291666,2019-06-30,6500000,제주특별자치도,
농어촌공사 제주지역본부,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 선사로 12,,한국전력,1899-2100,33.522604,126.5872715,2019-06-30,6500000,제주특별자치도,
제주수산연구소,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 외도2동 1925-7,제주특별자치도 제주시 외도2동 1925-7,한국전력,1899-2100,33.4938538,126.4290032,2019-06-30,6500000,제주특별자치도,
아트리움공연장,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 제주시 해안동 2137-1,제주특별자치도 제주시 해안동 2137-1,한국전력,1899-2100,33.4649309,126.4553144,2019-06-30,6500000,제주특별자치도,
김영갑갤러리,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 서귀포시 성산읍 삼달로 137,,한국전력,1899-2100,33.3720645,126.8541795,2019-06-30,6500000,제주특별자치도,
토이파크,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 서귀포시 안덕면 동광리 383,,한국전력,1899-2100,33.3190856,126.3457347,2019-06-30,6500000,제주특별자치도,
마라도 가는 여객선,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 서귀포시 대정읍 송악관광로 424,,한국전력,1899-2100,33.207412,126.2905823,2019-06-30,6500000,제주특별자치도,
건강과 성박물관,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,3,N,제주특별자치도 서귀포시 안덕면 일주서로 1611,,한국전력,1899-2100,33.2546582,126.3467011,2019-06-30,6500000,제주특별자치도,
서커스월드공연장,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 서귀포시 안덕면 동광리 886,제주특별자치도 서귀포시 안덕면 동광리 886,한국전력,1899-2100,33.3144112,126.3449392,2019-06-30,6500000,제주특별자치도,
신재생에너지홍보관,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,4,N,제주특별자치도 제주시 구좌읍 해맞이해안로 712-3,,제주에너지공사,1899-8852,33.559415,126.8187356,2019-06-30,6500000,제주특별자치도,
다이아나호텔,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,1,1,N,제주특별자치도 제주시 임항로 249(건입동),,한국전기차충전서비스,1522-1782,33.51781026,126.5395457,2019-06-30,6500000,제주특별자치도,
제주시농협 하나로마트,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,1,1,N,제주특별자치도 제주시 남광로 206(일도이동),,한국전기차충전서비스,1522-1782,33.5029625,126.553699,2019-06-30,6500000,제주특별자치도,
㈜꼬뜨도르,주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 구좌읍 일주동로 1724,,한국전기차충전서비스,1522-1782,33.5520509,126.7168459,2019-06-30,6500000,제주특별자치도,
롯데하이마트 신제주점,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 도령로 16(노형동),,한국전기차충전서비스,1522-1782,33.4865713,126.4812285,2019-06-30,6500000,제주특별자치도,
제주시농협 하나로유통센터,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,1,1,N,제주특별자치도 제주시 월광로 77(노형동),,한국전기차충전서비스,1522-1782,33.4877055,126.4680465,2019-06-30,6500000,제주특별자치도,
넥슨박물관,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,1,1,N,제주특별자치도 제주시 1100로 3198-8,,한국전기차충전서비스,1522-1782,33.4720996,126.485864,2019-06-30,6500000,제주특별자치도,
현대블루핸즈 노형북부점,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 월광로 43(노형동),,한국전기차충전서비스,1522-1782,33.4854792,126.4655444,2019-06-30,6500000,제주특별자치도,
세원멤버스 1차,주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 원노형 3길 13,,한국전기차충전서비스,1522-1782,33.4864363,126.4844124,2019-06-30,6500000,제주특별자치도,
㈜샹그릴라호텔,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 노형로 79,,한국전기차충전서비스,1522-1782,33.46431921,126.4547704,2019-06-30,6500000,제주특별자치도,
아모렉스리조트,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 서해안로 216(도두일동),,한국전기차충전서비스,1522-1782,33.5074916,126.4702754,2019-06-30,6500000,제주특별자치도,
봉개명도암마을회,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 명림로 268-29,,한국전기차충전서비스,1522-1782,33.4616354,126.6070908,2019-06-30,6500000,제주특별자치도,
라마다호텔,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 탑동로 66(삼도이동),,한국전기차충전서비스,1522-1782,33.5185924,126.5175016,2019-06-30,6500000,제주특별자치도,
탑동2공영주차장,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,1,1,N,제주특별자치도 제주시 삼도이동 1257,,한국전기차충전서비스,1522-1782,33.5182983,126.5198951,2019-06-30,6500000,제주특별자치도,
제주대학교,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,3,1,N,제주특별자치도 제주시 제주대학로 102(아라일동),,한국전기차충전서비스,1522-1782,33.4572368,126.5642957,2019-06-30,6500000,제주특별자치도,
제주대학교,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,,2,N,제주특별자치도 제주시 아란13길 15(아라일동),,한국전력,1899-2100,33.4670429,126.5457558,2019-06-30,6500000,제주특별자치도,
제주대학교 병원,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,2,1,N,제주특별자치도 제주시 아란13길 15(아라일동),,한국전기차충전서비스,1522-1782,33.4670429,126.5457558,2019-06-30,6500000,제주특별자치도,
현대블루핸즈 아라점,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 아라이동 148,,한국전기차충전서비스,1522-1782,33.4770461,126.5546419,2019-06-30,6500000,제주특별자치도,
관음사가는길,주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 산록북로 819,,한국전기차충전서비스,1522-1782,33.43755402,126.5544232,2019-06-30,6500000,제주특별자치도,
난지축산연구소,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 산록북로 593-50,,한국전기차충전서비스,1522-1782,33.4274500,126.5482938,2019-06-30,6500000,제주특별자치도,
애월농협,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,1,1,N,제주특별자치도 제주시 애월읍 애원로 41,,한국전기차충전서비스,1522-1782,33.460321,126.3215331,2019-06-30,6500000,제주특별자치도,
하귀농협 복지센터,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,1,1,N,제주특별자치도 제주시 애월읍 일주서로 7020,,한국전기차충전서비스,1522-1782,33.48130641,126.4003734,2019-06-30,6500000,제주특별자치도,
하귀농협 장례식장,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,1,1,N,제주특별자치도 제주시 애월읍 애조로 405,,한국전기차충전서비스,1522-1782,33.4730618,126.4265546,2019-06-30,6500000,제주특별자치도,
종이시계,주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 애월읍 애월해안로 899,,한국전기차충전서비스,1522-1782,33.4853375,126.3918721,2019-06-30,6500000,제주특별자치도,
현대캐피탈(가스공사제주기지건설단),주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 애월읍 애월리 1772-10,제주특별자치도 제주시 애월읍 애월리 1772-10,한국전기차충전서비스,1522-1782,33.4673079268,126.3215884001,2019-06-30,6500000,제주특별자치도,
연동공영주차장(로얄호텔앞),주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,3,0,Y,제주특별자치도 제주시 연동 272-31,제주특별자치도 제주시 연동 272-31,한국전기차충전서비스,1522-1782,33.4890445,126.491471086,2019-06-30,6500000,제주특별자치도,
현대블루핸즈 연동점,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 신대로21길 34-1(연동),,한국전기차충전서비스,1522-1782,33.4819314,126.5002893,2019-06-30,6500000,제주특별자치도,
한국충전㈜,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,2,2,N,제주특별자치도 제주시 연삼로 161(연동),,한국전기차충전서비스,1522-1782,33.5011704,126.5402581,2019-06-30,6500000,제주특별자치도,
이노우에스시,주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 과원로 78-1,,한국전기차충전서비스,1522-1782,33.4771542,126.491468,2019-06-30,6500000,제주특별자치도,
㈜삼원더,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 연북로 161,,한국전기차충전서비스,1522-1782,33.4821031,126.4987553,2019-06-30,6500000,제주특별자치도,
㈜제이워드,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 삼무로 57,,한국전기차충전서비스,1522-1782,33.4900205,126.4928772,2019-06-30,6500000,제주특별자치도,
평원해모아빌,주차장,제주특별자치도,입주민외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 연사2길 76,,한국전기차충전서비스,1522-1782,33.4828244,126.5111798,2019-06-30,6500000,제주특별자치도,
한국자동차 공업사,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 오라로 72,,한국전기차충전서비스,1522-1782,33.4954658,126.5109145,2019-06-30,6500000,제주특별자치도,
기아오토큐 오라동대리점,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 연삼로 116(오라삼동),,한국전기차충전서비스,1522-1782,33.5004858,126.5319206,2019-06-30,6500000,제주특별자치도,
현대블루핸즈 외도점,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 우평로 342(외도일동),,한국전기차충전서비스,1522-1782,33.4842129,126.4301617,2019-06-30,6500000,제주특별자치도,
롯데리아 제주외도 DT,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,1,1,N,제주특별자치도 제주시 일주서로 7335(외도이동),,한국전기차충전서비스,1522-1782,33.49322448,126.4307653,2019-06-30,6500000,제주특별자치도,
재영샤르빌,주차장,제주특별자치도,입주민외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 절물3길 32-4,,한국전기차충전서비스,1522-1782,33.48991644,126.4329045,2019-06-30,6500000,제주특별자치도,
형제자동차공업사(1급),주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 외도동 2023-5,,한국전기차충전서비스,1522-1782,33.4916997,126.4236567,2019-06-30,6500000,제주특별자치도,
제주공항 입구 공영주차장,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,1,1,Y,제주특별자치도 제주시 다호북길 7(용담이동),,한국전기차충전서비스,1522-1782,33.50367575,126.4957118,2019-06-30,6500000,제주특별자치도,
태대산,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 월성로 4길 19,,한국전기차충전서비스,1522-1782,33.50117174,126.5034532,2019-06-30,6500000,제주특별자치도,
토끼와거북이,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 서해안로 498-6(용담삼동),,한국전기차충전서비스,1522-1782,33.5188204,126.4921734,2019-06-30,6500000,제주특별자치도,
제주정부종합청사,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,1,1,N,제주특별자치도 제주시 청사로 59(도남동),,한국전기차충전서비스,1522-1782,33.490454,126.5253079,2019-06-30,6500000,제주특별자치도,
조천농협 농산물산지유통센터,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,1,1,N,제주특별자치도 제주시 조천읍 일주동로 757,,한국전기차충전서비스,1522-1782,33.5129246,126.5529036,2019-06-30,6500000,제주특별자치도,
세븐일레븐제주함덕게스트하우스점,주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 신북로 643,,한국전기차충전서비스,1522-1782,33.540729,126.6782084,2019-06-30,6500000,제주특별자치도,
농업회사법인 경덕주식회사(다희연),주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 조천읍 선교로 115-1,,한국전기차충전서비스,1522-1782,33.4868384,126.707013,2019-06-30,6500000,제주특별자치도,
제주필하우스,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 조천읍 일주동로 1415,,한국전기차충전서비스,1522-1782,33.544947,126.6863809,2019-06-30,6500000,제주특별자치도,
함덕농협 하나로마트,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 조천읍 함와로 40(함덕리),,한국전기차충전서비스,1522-1782,33.536657,126.674625,2019-06-30,6500000,제주특별자치도,
바다목장,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,1,1,N,제주특별자치도 제주시 한경면 한경해안로 565,,한국전기차충전서비스,1522-1782,33.34607951,126.1793437,2019-06-30,6500000,제주특별자치도,
한경농협,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,1,1,N,제주특별자치도 제주시 한경면 신한로 76,,한국전기차충전서비스,1522-1782,33.3465629,126.1902065,2019-06-30,6500000,제주특별자치도,
GS25 너울빌리지점,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 한경면 일주서로 4469,,한국전기차충전서비스,1522-1782,33.36274266,126.1933741,2019-06-30,6500000,제주특별자치도,
현대블루핸즈 한림점,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 한림읍 일주서로 5697(귀덕리),,한국전기차충전서비스,1522-1782,33.4358428,126.2778418,2019-06-30,6500000,제주특별자치도,
